  
 Model:
  LAYER     H(km)       TA          TC          TF          TL          TN        Density     QA(inv)     QB(inv)
  163  -0.568E-05  0.106E-03  0.865E-05 -0.973E-04  0.282E-12  0.533E-11 -0.533E-11 -0.166E-10  0.258E-10  0.000E+00  0.135E-10
  164  -0.524E-05  0.974E-04  0.797E-05 -0.896E-04  0.282E-12  0.453E-11 -0.453E-11 -0.141E-10  0.219E-10  0.000E+00  0.114E-10
  165  -0.484E-05  0.896E-04  0.734E-05 -0.826E-04  0.282E-12  0.385E-11 -0.385E-11 -0.120E-10  0.186E-10  0.000E+00  0.969E-11
  166  -0.447E-05  0.825E-04  0.677E-05 -0.761E-04  0.132E-12  0.330E-11 -0.329E-11 -0.106E-10  0.158E-10  0.000E+00  0.832E-11
  167  -0.412E-05  0.759E-04  0.623E-05 -0.701E-04  0.000E+00  0.282E-11 -0.282E-11 -0.925E-11  0.134E-10  0.000E+00  0.715E-11
  168  -0.380E-05  0.699E-04  0.574E-05 -0.646E-04  0.000E+00  0.239E-11 -0.239E-11 -0.785E-11  0.114E-10  0.000E+00  0.606E-11
  169  -0.350E-05  0.644E-04  0.529E-05 -0.595E-04  0.000E+00  0.203E-11 -0.203E-11 -0.666E-11  0.966E-11  0.000E+00  0.514E-11
  170  -0.322E-05  0.593E-04  0.487E-05 -0.548E-04  0.000E+00  0.172E-11 -0.172E-11 -0.565E-11  0.819E-11  0.000E+00  0.436E-11
  171  -0.297E-05  0.546E-04  0.448E-05 -0.505E-04  0.000E+00  0.146E-11 -0.146E-11 -0.479E-11  0.695E-11  0.000E+00  0.370E-11
  172  -0.273E-05  0.503E-04  0.413E-05 -0.465E-04  0.000E+00  0.124E-11 -0.124E-11 -0.406E-11  0.590E-11  0.000E+00  0.314E-11
  173  -0.252E-05  0.463E-04  0.380E-05 -0.428E-04  0.000E+00  0.105E-11 -0.105E-11 -0.345E-11  0.500E-11  0.000E+00  0.266E-11
  174  -0.232E-05  0.427E-04  0.350E-05 -0.394E-04  0.000E+00  0.890E-12 -0.890E-12 -0.292E-11  0.424E-11  0.000E+00  0.226E-11
  175  -0.214E-05  0.393E-04  0.323E-05 -0.363E-04  0.000E+00  0.755E-12 -0.755E-12 -0.248E-11  0.360E-11  0.000E+00  0.192E-11
  176  -0.197E-05  0.362E-04  0.297E-05 -0.334E-04  0.000E+00  0.641E-12 -0.641E-12 -0.210E-11  0.305E-11  0.000E+00  0.163E-11
  177  -0.181E-05  0.333E-04  0.274E-05 -0.308E-04  0.000E+00  0.543E-12 -0.543E-12 -0.178E-11  0.259E-11  0.000E+00  0.138E-11
  178  -0.167E-05  0.307E-04  0.252E-05 -0.284E-04  0.000E+00  0.461E-12 -0.461E-12 -0.151E-11  0.220E-11  0.000E+00  0.117E-11
  179  -0.154E-05  0.283E-04  0.232E-05 -0.261E-04  0.000E+00  0.391E-12 -0.391E-12 -0.128E-11  0.186E-11  0.000E+00  0.992E-12
  180  -0.141E-05  0.260E-04  0.214E-05 -0.240E-04  0.000E+00  0.331E-12 -0.331E-12 -0.109E-11  0.158E-11  0.000E+00  0.842E-12
  181  -0.130E-05  0.240E-04  0.197E-05 -0.221E-04  0.000E+00  0.281E-12 -0.281E-12 -0.924E-12  0.134E-11  0.000E+00  0.714E-12
  182  -0.120E-05  0.221E-04  0.181E-05 -0.204E-04  0.000E+00  0.238E-12 -0.238E-12 -0.783E-12  0.114E-11  0.000E+00  0.605E-12
  183  -0.111E-05  0.203E-04  0.167E-05 -0.188E-04  0.000E+00  0.202E-12 -0.202E-12 -0.664E-12  0.964E-12  0.000E+00  0.514E-12
  184  -0.102E-05  0.187E-04  0.154E-05 -0.173E-04  0.000E+00  0.171E-12 -0.171E-12 -0.564E-12  0.817E-12  0.000E+00  0.436E-12
  185  -0.937E-06  0.173E-04  0.141E-05 -0.159E-04  0.000E+00  0.145E-12 -0.145E-12 -0.478E-12  0.693E-12  0.000E+00  0.369E-12
  186  -0.863E-06  0.159E-04  0.130E-05 -0.147E-04  0.000E+00  0.123E-12 -0.123E-12 -0.405E-12  0.588E-12  0.000E+00  0.313E-12
  187  -0.795E-06  0.146E-04  0.120E-05 -0.135E-04  0.000E+00  0.105E-12 -0.105E-12 -0.344E-12  0.499E-12  0.000E+00  0.266E-12
  188  -0.732E-06  0.135E-04  0.110E-05 -0.124E-04  0.000E+00  0.887E-13 -0.887E-13 -0.292E-12  0.423E-12  0.000E+00  0.225E-12
  189  -0.674E-06  0.124E-04  0.102E-05 -0.115E-04  0.000E+00  0.752E-13 -0.752E-13 -0.247E-12  0.359E-12  0.000E+00  0.191E-12
  190  -0.621E-06  0.114E-04  0.937E-06 -0.105E-04  0.000E+00  0.638E-13 -0.638E-13 -0.210E-12  0.304E-12  0.000E+00  0.162E-12
  191  -0.572E-06  0.105E-04  0.862E-06 -0.971E-05  0.000E+00  0.541E-13 -0.541E-13 -0.178E-12  0.258E-12  0.000E+00  0.137E-12
  192  -0.527E-06  0.969E-05  0.794E-06 -0.894E-05  0.000E+00  0.459E-13 -0.459E-13 -0.151E-12  0.219E-12  0.000E+00  0.117E-12
  193  -0.485E-06  0.892E-05  0.731E-06 -0.823E-05  0.000E+00  0.389E-13 -0.389E-13 -0.128E-12  0.185E-12  0.000E+00  0.988E-13
  194  -0.447E-06  0.822E-05  0.673E-06 -0.758E-05  0.000E+00  0.330E-13 -0.330E-13 -0.108E-12  0.157E-12  0.000E+00  0.838E-13
  195  -0.411E-06  0.757E-05  0.620E-06 -0.698E-05  0.000E+00  0.280E-13 -0.280E-13 -0.920E-13  0.133E-12  0.000E+00  0.711E-13
  196  -0.379E-06  0.697E-05  0.571E-06 -0.643E-05  0.000E+00  0.237E-13 -0.237E-13 -0.780E-13  0.113E-12  0.000E+00  0.603E-13
  197  -0.349E-06  0.642E-05  0.526E-06 -0.592E-05  0.000E+00  0.201E-13 -0.201E-13 -0.661E-13  0.959E-13  0.000E+00  0.511E-13
  198  -0.321E-06  0.591E-05  0.484E-06 -0.545E-05  0.000E+00  0.171E-13 -0.171E-13 -0.561E-13  0.813E-13  0.000E+00  0.433E-13
  199  -0.296E-06  0.544E-05  0.446E-06 -0.502E-05  0.000E+00  0.145E-13 -0.145E-13 -0.476E-13  0.689E-13  0.000E+00  0.367E-13
  200  -0.272E-06  0.501E-05  0.410E-06 -0.462E-05  0.000E+00  0.806E-13 -0.806E-13 -0.265E-12  0.384E-12  0.000E+00  0.205E-12


                      RAYLEIGH WAVE      MODE #  0
        T = 0.2000E+02 C =    0.3555E+01 U   = 0.2959E+01
        AR= 0.6630E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UR         TR        UZ         TZ        DC/DH      DC/DAv     DC/DAh     DC/DN      DC/DBv     DC/DBh     DC/DR
    1   0.689E+00  0.000E+00  0.100E+01  0.000E+00 -0.256E-01  0.217E-02  0.147E-01 -0.137E-01  0.197E-01  0.000E+00 -0.122E-01
    2   0.604E+00  0.253E+00  0.102E+01 -0.259E+00 -0.256E-01  0.101E-02  0.140E-01 -0.815E-02  0.124E-01  0.000E+00 -0.167E-01
    3   0.525E+00  0.481E+00  0.103E+01 -0.501E+00 -0.256E-01  0.328E-03  0.130E-01 -0.398E-02  0.753E-02  0.000E+00 -0.196E-01
    4   0.453E+00  0.686E+00  0.103E+01 -0.725E+00 -0.256E-01  0.365E-04  0.119E-01 -0.963E-03  0.464E-02  0.000E+00 -0.213E-01
    5   0.385E+00  0.869E+00  0.103E+01 -0.933E+00 -0.256E-01  0.592E-04  0.106E-01  0.110E-02  0.330E-02  0.000E+00 -0.219E-01
    6   0.323E+00  0.103E+01  0.103E+01 -0.113E+01 -0.256E-01  0.329E-03  0.931E-02  0.238E-02  0.317E-02  0.000E+00 -0.218E-01
    7   0.266E+00  0.118E+01  0.102E+01 -0.130E+01 -0.256E-01  0.788E-03  0.794E-02  0.304E-02  0.394E-02  0.000E+00 -0.209E-01
    8   0.214E+00  0.130E+01  0.102E+01 -0.147E+01 -0.256E-01  0.139E-02  0.655E-02  0.321E-02  0.537E-02  0.000E+00 -0.196E-01
    9   0.167E+00  0.142E+01  0.100E+01 -0.162E+01 -0.256E-01  0.208E-02  0.517E-02  0.300E-02  0.727E-02  0.000E+00 -0.178E-01
   10   0.124E+00  0.152E+01  0.989E+00 -0.176E+01 -0.256E-01  0.283E-02  0.384E-02  0.252E-02  0.946E-02  0.000E+00 -0.158E-01
   11   0.854E-01  0.160E+01  0.971E+00 -0.188E+01 -0.256E-01  0.361E-02  0.256E-02  0.185E-02  0.118E-01  0.000E+00 -0.136E-01
   12   0.508E-01  0.168E+01  0.952E+00 -0.200E+01 -0.256E-01  0.439E-02  0.136E-02  0.106E-02  0.142E-01  0.000E+00 -0.113E-01
   13   0.202E-01  0.174E+01  0.930E+00 -0.210E+01 -0.256E-01  0.515E-02  0.258E-03  0.209E-03  0.166E-01  0.000E+00 -0.886E-02
   14  -0.648E-02  0.180E+01  0.907E+00 -0.219E+01 -0.256E-01  0.586E-02 -0.740E-03 -0.642E-03  0.188E-01  0.000E+00 -0.645E-02
   15  -0.294E-01  0.185E+01  0.882E+00 -0.227E+01 -0.256E-01  0.651E-02 -0.162E-02 -0.145E-02  0.209E-01  0.000E+00 -0.407E-02
   16  -0.487E-01  0.189E+01  0.856E+00 -0.233E+01 -0.256E-01  0.708E-02 -0.237E-02 -0.218E-02  0.228E-01  0.000E+00 -0.176E-02
   17  -0.644E-01  0.193E+01  0.829E+00 -0.239E+01 -0.256E-01  0.757E-02 -0.299E-02 -0.281E-02  0.244E-01  0.000E+00  0.459E-03
   18  -0.765E-01  0.197E+01  0.801E+00 -0.244E+01 -0.256E-01  0.796E-02 -0.346E-02 -0.330E-02  0.258E-01  0.000E+00  0.257E-02
   19  -0.851E-01  0.200E+01  0.772E+00 -0.247E+01 -0.256E-01  0.824E-02 -0.378E-02 -0.364E-02  0.269E-01  0.000E+00  0.455E-02
   20  -0.902E-01  0.203E+01  0.743E+00 -0.250E+01 -0.256E-01  0.841E-02 -0.395E-02 -0.382E-02  0.278E-01  0.000E+00  0.641E-02
   21  -0.918E-01  0.206E+01  0.713E+00 -0.251E+01 -0.186E-01  0.713E-02 -0.387E-02 -0.417E-02  0.242E-01  0.000E+00  0.438E-02
   22  -0.988E-01  0.208E+01  0.687E+00 -0.252E+01 -0.129E-01  0.621E-02 -0.396E-02 -0.479E-02  0.215E-01  0.000E+00  0.278E-02
   23  -0.110E+00  0.208E+01  0.663E+00 -0.254E+01 -0.129E-01  0.639E-02 -0.433E-02 -0.535E-02  0.222E-01  0.000E+00  0.389E-02
   24  -0.120E+00  0.208E+01  0.640E+00 -0.254E+01 -0.129E-01  0.652E-02 -0.461E-02 -0.580E-02  0.227E-01  0.000E+00  0.489E-02
   25  -0.127E+00  0.207E+01  0.616E+00 -0.254E+01 -0.129E-01  0.659E-02 -0.481E-02 -0.614E-02  0.230E-01  0.000E+00  0.576E-02
   26  -0.133E+00  0.206E+01  0.592E+00 -0.253E+01 -0.129E-01  0.660E-02 -0.493E-02 -0.637E-02  0.231E-01  0.000E+00  0.652E-02
   27  -0.137E+00  0.205E+01  0.568E+00 -0.251E+01 -0.129E-01  0.656E-02 -0.498E-02 -0.648E-02  0.230E-01  0.000E+00  0.717E-02
   28  -0.139E+00  0.203E+01  0.544E+00 -0.249E+01 -0.129E-01  0.648E-02 -0.496E-02 -0.649E-02  0.228E-01  0.000E+00  0.771E-02
   29  -0.139E+00  0.202E+01  0.520E+00 -0.247E+01 -0.129E-01  0.634E-02 -0.488E-02 -0.639E-02  0.224E-01  0.000E+00  0.815E-02
   30  -0.137E+00  0.200E+01  0.497E+00 -0.244E+01 -0.129E-01  0.616E-02 -0.473E-02 -0.619E-02  0.220E-01  0.000E+00  0.851E-02
   31  -0.134E+00  0.199E+01  0.474E+00 -0.240E+01 -0.129E-01  0.594E-02 -0.453E-02 -0.590E-02  0.214E-01  0.000E+00  0.878E-02
   32  -0.129E+00  0.197E+01  0.451E+00 -0.236E+01 -0.129E-01  0.568E-02 -0.427E-02 -0.552E-02  0.207E-01  0.000E+00  0.899E-02
   33  -0.123E+00  0.196E+01  0.429E+00 -0.231E+01 -0.129E-01  0.538E-02 -0.395E-02 -0.506E-02  0.200E-01  0.000E+00  0.915E-02
   34  -0.115E+00  0.195E+01  0.407E+00 -0.226E+01 -0.129E-01  0.505E-02 -0.359E-02 -0.453E-02  0.192E-01  0.000E+00  0.926E-02
   35  -0.105E+00  0.194E+01  0.386E+00 -0.220E+01 -0.129E-01  0.468E-02 -0.318E-02 -0.394E-02  0.185E-01  0.000E+00  0.934E-02
   36  -0.931E-01  0.194E+01  0.366E+00 -0.214E+01 -0.534E-02  0.330E-02 -0.252E-02 -0.428E-02  0.139E-01  0.000E+00  0.610E-02
   37  -0.891E-01  0.193E+01  0.350E+00 -0.208E+01 -0.132E-04  0.254E-02 -0.220E-02 -0.491E-02  0.109E-01  0.000E+00  0.401E-02
   38  -0.910E-01  0.190E+01  0.338E+00 -0.202E+01 -0.132E-04  0.245E-02 -0.217E-02 -0.491E-02  0.107E-01  0.000E+00  0.402E-02
   39  -0.923E-01  0.186E+01  0.325E+00 -0.197E+01 -0.132E-04  0.236E-02 -0.212E-02 -0.487E-02  0.104E-01  0.000E+00  0.399E-02
   40  -0.930E-01  0.182E+01  0.313E+00 -0.191E+01 -0.132E-04  0.226E-02 -0.206E-02 -0.479E-02  0.100E-01  0.000E+00  0.393E-02
   41  -0.933E-01  0.178E+01  0.301E+00 -0.185E+01 -0.132E-04  0.216E-02 -0.198E-02 -0.469E-02  0.966E-02  0.000E+00  0.385E-02
   42  -0.931E-01  0.174E+01  0.290E+00 -0.179E+01 -0.132E-04  0.206E-02 -0.191E-02 -0.456E-02  0.926E-02  0.000E+00  0.375E-02
   43  -0.927E-01  0.169E+01  0.279E+00 -0.173E+01 -0.132E-04  0.195E-02 -0.182E-02 -0.441E-02  0.884E-02  0.000E+00  0.363E-02
   44  -0.919E-01  0.165E+01  0.268E+00 -0.168E+01 -0.132E-04  0.185E-02 -0.174E-02 -0.425E-02  0.842E-02  0.000E+00  0.350E-02
   45  -0.908E-01  0.160E+01  0.257E+00 -0.162E+01 -0.132E-04  0.175E-02 -0.165E-02 -0.407E-02  0.799E-02  0.000E+00  0.336E-02
   46  -0.895E-01  0.155E+01  0.246E+00 -0.156E+01 -0.132E-04  0.164E-02 -0.156E-02 -0.389E-02  0.756E-02  0.000E+00  0.321E-02
   47  -0.880E-01  0.151E+01  0.236E+00 -0.151E+01 -0.132E-04  0.155E-02 -0.148E-02 -0.370E-02  0.713E-02  0.000E+00  0.306E-02
   48  -0.864E-01  0.146E+01  0.227E+00 -0.145E+01 -0.132E-04  0.145E-02 -0.139E-02 -0.352E-02  0.671E-02  0.000E+00  0.290E-02
   49  -0.846E-01  0.141E+01  0.217E+00 -0.140E+01 -0.132E-04  0.136E-02 -0.131E-02 -0.333E-02  0.631E-02  0.000E+00  0.275E-02
   50  -0.827E-01  0.136E+01  0.208E+00 -0.134E+01 -0.132E-04  0.127E-02 -0.122E-02 -0.314E-02  0.591E-02  0.000E+00  0.260E-02
   51  -0.807E-01  0.132E+01  0.199E+00 -0.129E+01 -0.132E-04  0.118E-02 -0.114E-02 -0.296E-02  0.553E-02  0.000E+00  0.244E-02
   52  -0.786E-01  0.127E+01  0.191E+00 -0.124E+01 -0.132E-04  0.110E-02 -0.107E-02 -0.278E-02  0.516E-02  0.000E+00  0.230E-02
   53  -0.765E-01  0.122E+01  0.182E+00 -0.119E+01 -0.132E-04  0.102E-02 -0.995E-03 -0.260E-02  0.481E-02  0.000E+00  0.215E-02
   54  -0.743E-01  0.118E+01  0.174E+00 -0.115E+01 -0.132E-04  0.949E-03 -0.926E-03 -0.244E-02  0.448E-02  0.000E+00  0.201E-02
   55  -0.721E-01  0.114E+01  0.167E+00 -0.110E+01 -0.132E-04  0.880E-03 -0.860E-03 -0.228E-02  0.416E-02  0.000E+00  0.188E-02
   56  -0.699E-01  0.109E+01  0.159E+00 -0.106E+01 -0.132E-04  0.814E-03 -0.798E-03 -0.212E-02  0.386E-02  0.000E+00  0.175E-02
   57  -0.677E-01  0.105E+01  0.152E+00 -0.101E+01 -0.132E-04  0.753E-03 -0.739E-03 -0.197E-02  0.358E-02  0.000E+00  0.163E-02
   58  -0.655E-01  0.101E+01  0.146E+00 -0.970E+00 -0.132E-04  0.696E-03 -0.683E-03 -0.183E-02  0.331E-02  0.000E+00  0.152E-02
   59  -0.633E-01  0.970E+00  0.139E+00 -0.929E+00 -0.132E-04  0.642E-03 -0.631E-03 -0.170E-02  0.306E-02  0.000E+00  0.141E-02
   60  -0.611E-01  0.931E+00  0.133E+00 -0.890E+00 -0.132E-04  0.592E-03 -0.583E-03 -0.158E-02  0.283E-02  0.000E+00  0.131E-02
   61  -0.589E-01  0.893E+00  0.127E+00 -0.852E+00 -0.132E-04  0.545E-03 -0.537E-03 -0.146E-02  0.261E-02  0.000E+00  0.121E-02
   62  -0.568E-01  0.856E+00  0.121E+00 -0.816E+00 -0.132E-04  0.501E-03 -0.495E-03 -0.135E-02  0.240E-02  0.000E+00  0.112E-02
   63  -0.547E-01  0.821E+00  0.115E+00 -0.780E+00 -0.132E-04  0.461E-03 -0.455E-03 -0.125E-02  0.221E-02  0.000E+00  0.103E-02
   64  -0.527E-01  0.787E+00  0.110E+00 -0.746E+00 -0.132E-04  0.423E-03 -0.418E-03 -0.115E-02  0.203E-02  0.000E+00  0.951E-03
   65  -0.507E-01  0.753E+00  0.105E+00 -0.714E+00 -0.132E-04  0.388E-03 -0.384E-03 -0.106E-02  0.187E-02  0.000E+00  0.877E-03
   66  -0.487E-01  0.721E+00  0.999E-01 -0.682E+00 -0.132E-04  0.356E-03 -0.352E-03 -0.974E-03  0.172E-02  0.000E+00  0.807E-03
   67  -0.468E-01  0.690E+00  0.952E-01 -0.652E+00 -0.132E-04  0.326E-03 -0.323E-03 -0.896E-03  0.157E-02  0.000E+00  0.742E-03
   68  -0.450E-01  0.661E+00  0.907E-01 -0.623E+00 -0.132E-04  0.299E-03 -0.296E-03 -0.823E-03  0.144E-02  0.000E+00  0.682E-03
   69  -0.431E-01  0.632E+00  0.864E-01 -0.595E+00 -0.132E-04  0.273E-03 -0.271E-03 -0.755E-03  0.132E-02  0.000E+00  0.626E-03
   70  -0.414E-01  0.604E+00  0.823E-01 -0.568E+00 -0.132E-04  0.250E-03 -0.248E-03 -0.692E-03  0.121E-02  0.000E+00  0.575E-03
   71  -0.397E-01  0.578E+00  0.784E-01 -0.542E+00 -0.132E-04  0.228E-03 -0.226E-03 -0.634E-03  0.111E-02  0.000E+00  0.527E-03
   72  -0.380E-01  0.552E+00  0.746E-01 -0.517E+00 -0.132E-04  0.208E-03 -0.207E-03 -0.580E-03  0.101E-02  0.000E+00  0.483E-03
   73  -0.364E-01  0.528E+00  0.710E-01 -0.494E+00 -0.132E-04  0.190E-03 -0.189E-03 -0.530E-03  0.923E-03  0.000E+00  0.442E-03
   74  -0.348E-01  0.504E+00  0.676E-01 -0.471E+00 -0.132E-04  0.173E-03 -0.172E-03 -0.484E-03  0.843E-03  0.000E+00  0.404E-03
   75  -0.333E-01  0.482E+00  0.643E-01 -0.449E+00 -0.132E-04  0.158E-03 -0.157E-03 -0.442E-03  0.769E-03  0.000E+00  0.370E-03
   76  -0.318E-01  0.460E+00  0.612E-01 -0.428E+00 -0.132E-04  0.143E-03 -0.143E-03 -0.403E-03  0.701E-03  0.000E+00  0.338E-03
   77  -0.304E-01  0.439E+00  0.582E-01 -0.408E+00 -0.132E-04  0.130E-03 -0.130E-03 -0.367E-03  0.639E-03  0.000E+00  0.308E-03
   78  -0.290E-01  0.419E+00  0.554E-01 -0.389E+00 -0.641E-05  0.118E-03 -0.118E-03 -0.333E-03  0.580E-03  0.000E+00  0.279E-03
   79  -0.277E-01  0.400E+00  0.527E-01 -0.370E+00 -0.231E-06  0.107E-03 -0.107E-03 -0.303E-03  0.526E-03  0.000E+00  0.252E-03
   80  -0.265E-01  0.382E+00  0.502E-01 -0.353E+00 -0.231E-06  0.975E-04 -0.971E-04 -0.276E-03  0.479E-03  0.000E+00  0.230E-03
   81  -0.253E-01  0.364E+00  0.477E-01 -0.336E+00 -0.231E-06  0.886E-04 -0.883E-04 -0.252E-03  0.436E-03  0.000E+00  0.209E-03
   82  -0.242E-01  0.347E+00  0.454E-01 -0.320E+00 -0.231E-06  0.806E-04 -0.803E-04 -0.229E-03  0.397E-03  0.000E+00  0.191E-03
   83  -0.231E-01  0.331E+00  0.432E-01 -0.305E+00 -0.231E-06  0.732E-04 -0.730E-04 -0.209E-03  0.361E-03  0.000E+00  0.174E-03
   84  -0.221E-01  0.315E+00  0.410E-01 -0.290E+00 -0.231E-06  0.665E-04 -0.663E-04 -0.190E-03  0.328E-03  0.000E+00  0.158E-03
   85  -0.211E-01  0.300E+00  0.390E-01 -0.276E+00 -0.231E-06  0.604E-04 -0.602E-04 -0.173E-03  0.298E-03  0.000E+00  0.144E-03
   86  -0.201E-01  0.286E+00  0.371E-01 -0.263E+00 -0.231E-06  0.548E-04 -0.546E-04 -0.157E-03  0.270E-03  0.000E+00  0.131E-03
   87  -0.192E-01  0.273E+00  0.353E-01 -0.250E+00 -0.231E-06  0.497E-04 -0.496E-04 -0.143E-03  0.246E-03  0.000E+00  0.119E-03
   88  -0.183E-01  0.260E+00  0.335E-01 -0.238E+00 -0.231E-06  0.451E-04 -0.450E-04 -0.130E-03  0.223E-03  0.000E+00  0.108E-03
   89  -0.175E-01  0.247E+00  0.319E-01 -0.227E+00 -0.231E-06  0.409E-04 -0.408E-04 -0.118E-03  0.202E-03  0.000E+00  0.980E-04
   90  -0.166E-01  0.235E+00  0.303E-01 -0.216E+00 -0.231E-06  0.371E-04 -0.370E-04 -0.107E-03  0.183E-03  0.000E+00  0.889E-04
   91  -0.159E-01  0.224E+00  0.288E-01 -0.205E+00 -0.231E-06  0.336E-04 -0.335E-04 -0.970E-04  0.166E-03  0.000E+00  0.807E-04
   92  -0.151E-01  0.213E+00  0.273E-01 -0.195E+00 -0.231E-06  0.304E-04 -0.304E-04 -0.880E-04  0.151E-03  0.000E+00  0.732E-04
   93  -0.144E-01  0.203E+00  0.260E-01 -0.186E+00 -0.231E-06  0.276E-04 -0.275E-04 -0.798E-04  0.136E-03  0.000E+00  0.664E-04
   94  -0.137E-01  0.193E+00  0.247E-01 -0.176E+00 -0.231E-06  0.250E-04 -0.249E-04 -0.724E-04  0.124E-03  0.000E+00  0.602E-04
   95  -0.131E-01  0.184E+00  0.234E-01 -0.168E+00 -0.231E-06  0.226E-04 -0.226E-04 -0.656E-04  0.112E-03  0.000E+00  0.545E-04
   96  -0.125E-01  0.175E+00  0.223E-01 -0.160E+00 -0.231E-06  0.205E-04 -0.204E-04 -0.595E-04  0.101E-03  0.000E+00  0.494E-04
   97  -0.119E-01  0.166E+00  0.211E-01 -0.152E+00 -0.231E-06  0.185E-04 -0.185E-04 -0.539E-04  0.917E-04  0.000E+00  0.448E-04
   98  -0.113E-01  0.158E+00  0.201E-01 -0.144E+00 -0.231E-06  0.167E-04 -0.167E-04 -0.488E-04  0.830E-04  0.000E+00  0.405E-04
   99  -0.108E-01  0.150E+00  0.191E-01 -0.137E+00 -0.231E-06  0.151E-04 -0.151E-04 -0.442E-04  0.751E-04  0.000E+00  0.367E-04
  100  -0.102E-01  0.143E+00  0.181E-01 -0.130E+00 -0.231E-06  0.137E-04 -0.137E-04 -0.400E-04  0.679E-04  0.000E+00  0.332E-04
  101  -0.975E-02  0.136E+00  0.172E-01 -0.124E+00 -0.231E-06  0.124E-04 -0.124E-04 -0.362E-04  0.614E-04  0.000E+00  0.301E-04
  102  -0.928E-02  0.129E+00  0.163E-01 -0.118E+00 -0.231E-06  0.112E-04 -0.112E-04 -0.327E-04  0.555E-04  0.000E+00  0.272E-04
  103  -0.883E-02  0.123E+00  0.155E-01 -0.112E+00 -0.231E-06  0.101E-04 -0.101E-04 -0.296E-04  0.502E-04  0.000E+00  0.246E-04
  104  -0.840E-02  0.117E+00  0.147E-01 -0.106E+00 -0.231E-06  0.914E-05 -0.913E-05 -0.268E-04  0.453E-04  0.000E+00  0.222E-04
  105  -0.799E-02  0.111E+00  0.139E-01 -0.101E+00 -0.231E-06  0.826E-05 -0.825E-05 -0.242E-04  0.410E-04  0.000E+00  0.201E-04
  106  -0.760E-02  0.105E+00  0.132E-01 -0.959E-01 -0.231E-06  0.746E-05 -0.746E-05 -0.219E-04  0.370E-04  0.000E+00  0.182E-04
  107  -0.723E-02  0.100E+00  0.126E-01 -0.911E-01 -0.231E-06  0.674E-05 -0.673E-05 -0.198E-04  0.334E-04  0.000E+00  0.164E-04
  108  -0.687E-02  0.950E-01  0.119E-01 -0.865E-01 -0.231E-06  0.608E-05 -0.608E-05 -0.179E-04  0.302E-04  0.000E+00  0.148E-04
  109  -0.654E-02  0.902E-01  0.113E-01 -0.822E-01 -0.231E-06  0.549E-05 -0.549E-05 -0.161E-04  0.272E-04  0.000E+00  0.134E-04
  110  -0.621E-02  0.857E-01  0.107E-01 -0.781E-01 -0.231E-06  0.496E-05 -0.495E-05 -0.146E-04  0.246E-04  0.000E+00  0.121E-04
  111  -0.590E-02  0.814E-01  0.102E-01 -0.742E-01 -0.231E-06  0.447E-05 -0.447E-05 -0.131E-04  0.222E-04  0.000E+00  0.109E-04
  112  -0.561E-02  0.773E-01  0.964E-02 -0.704E-01 -0.231E-06  0.404E-05 -0.403E-05 -0.119E-04  0.200E-04  0.000E+00  0.988E-05
  113  -0.533E-02  0.735E-01  0.915E-02 -0.669E-01 -0.231E-06  0.364E-05 -0.364E-05 -0.107E-04  0.181E-04  0.000E+00  0.892E-05
  114  -0.506E-02  0.698E-01  0.868E-02 -0.635E-01 -0.231E-06  0.328E-05 -0.328E-05 -0.965E-05  0.163E-04  0.000E+00  0.805E-05
  115  -0.480E-02  0.663E-01  0.823E-02 -0.603E-01 -0.231E-06  0.296E-05 -0.296E-05 -0.870E-05  0.147E-04  0.000E+00  0.726E-05
  116  -0.456E-02  0.630E-01  0.780E-02 -0.572E-01 -0.231E-06  0.266E-05 -0.266E-05 -0.784E-05  0.132E-04  0.000E+00  0.656E-05
  117  -0.433E-02  0.598E-01  0.740E-02 -0.543E-01 -0.231E-06  0.240E-05 -0.240E-05 -0.705E-05  0.119E-04  0.000E+00  0.591E-05
  118  -0.410E-02  0.568E-01  0.701E-02 -0.516E-01 -0.231E-06  0.216E-05 -0.216E-05 -0.635E-05  0.108E-04  0.000E+00  0.534E-05
  119  -0.389E-02  0.540E-01  0.665E-02 -0.489E-01 -0.231E-06  0.194E-05 -0.194E-05 -0.571E-05  0.970E-05  0.000E+00  0.481E-05
  120  -0.369E-02  0.513E-01  0.630E-02 -0.464E-01 -0.231E-06  0.175E-05 -0.175E-05 -0.513E-05  0.874E-05  0.000E+00  0.434E-05
  121  -0.349E-02  0.488E-01  0.598E-02 -0.441E-01 -0.108E-06  0.157E-05 -0.157E-05 -0.470E-05  0.784E-05  0.000E+00  0.387E-05
  122  -0.331E-02  0.463E-01  0.567E-02 -0.418E-01  0.110E-08  0.141E-05 -0.141E-05 -0.431E-05  0.704E-05  0.000E+00  0.344E-05
  123  -0.315E-02  0.440E-01  0.538E-02 -0.397E-01  0.110E-08  0.127E-05 -0.127E-05 -0.388E-05  0.634E-05  0.000E+00  0.310E-05
  124  -0.299E-02  0.417E-01  0.510E-02 -0.376E-01  0.110E-08  0.115E-05 -0.115E-05 -0.350E-05  0.571E-05  0.000E+00  0.280E-05
