


                  RAYLEIGH WAVE      MODE #  0

                         PERIOD          PHASE VEL
              1878    0.2594457641     3.1709583920
              1879    0.2594868546     3.1709583920
              1880    0.2595279582     3.1709583920
              1881    0.2595690748     3.1709583920
              1882    0.2596102044     3.1709583920
              1883    0.2596513471     3.1709583920
              1884    0.2596925028     3.1709583920
              1885    0.2597336715     3.1709583920
              1886    0.2597748533     3.1709583920
              1887    0.2598160482     3.1709583920
              1888    0.2598572561     3.1709583920
              1889    0.2598984772     3.1709583920
              1890    0.2599397112     3.1709583920
              1891    0.2599809584     3.1709583920
              1892    0.2600222187     3.1709583920
              1893    0.2600634921     3.1709583920
              1894    0.2601047785     3.1709583920
              1895    0.2601460781     3.1709583920
              1896    0.2601873908     3.1709583920
              1897    0.2602287166     3.1709583920
              1898    0.2602700556     3.1709583920
              1899    0.2603114077     3.1709583920
              1900    0.2603527729     3.1709583920
              1901    0.2603941513     3.1709583920
              1902    0.2604355428     3.1709583920
              1903    0.2604769475     3.1709583920
              1904    0.2605183654     3.1709583920
              1905    0.2605597964     3.1709583920
              1906    0.2606012407     3.1709583920
              1907    0.2606426981     3.1709583920
              1908    0.2606841687     3.1709583920
              1909    0.2607256525     3.1709583920
              1910    0.2607671495     3.1709583920
              1911    0.2608086597     3.1709583920
              1912    0.2608501831     3.1709583920
              1913    0.2608917197     3.1709583920
              1914    0.2609332696     3.1709583920
              1915    0.2609748327     3.1709583920
              1916    0.2610164091     3.1709583920
              1917    0.2610579987     3.1709583920
              1918    0.2610996016     3.1709583920
              1919    0.2611412177     3.1709583920
              1920    0.2611828471     3.1709583920
              1921    0.2612244898     3.1709583920
              1922    0.2612661458     3.1709583920
              1923    0.2613078150     3.1709583920
              1924    0.2613494975     3.1709583920
              1925    0.2613911934     3.1709583920
              1926    0.2614329025     3.1709583920
              1927    0.2614746250     3.1709583920
              1928    0.2615163607     3.1709583920
              1929    0.2615581098     3.1709583920
              1930    0.2615998723     3.1709583920
              1931    0.2616416480     3.1709583920
              1932    0.2616834372     3.1709583920
              1933    0.2617252396     3.1709583920
              1934    0.2617670554     3.1709583920
              1935    0.2618088846     3.1709583920
              1936    0.2618507272     3.1709583920
              1937    0.2618925831     3.1709583920
              1938    0.2619344524     3.1709583920
              1939    0.2619763351     3.1709583920
              1940    0.2620182312     3.1709583920
              1941    0.2620601408     3.1709583920
              1942    0.2621020637     3.1709583920
              1943    0.2621440000     3.1709583920
              1944    0.2621859498     3.1709583920
              1945    0.2622279129     3.1709583920
              1946    0.2622698895     3.1709583920
              1947    0.2623118796     3.1709583920
              1948    0.2623538831     3.1709583920
              1949    0.2623959001     3.1709583920
              1950    0.2624379305     3.1709583920
              1951    0.2624799744     3.1709583920
              1952    0.2625220317     3.1709583920
              1953    0.2625641026     3.1709583920
              1954    0.2626061869     3.1709583920
              1955    0.2626482847     3.1709583920
              1956    0.2626903960     3.1709583920
              1957    0.2627325208     3.1709583920
              1958    0.2627746592     3.1709583920
              1959    0.2628168110     3.1709583920
              1960    0.2628589764     3.1709583920
              1961    0.2629011553     3.1709583920
              1962    0.2629433478     3.1709583920
              1963    0.2629855538     3.1709583920
              1964    0.2630277733     3.1709583920
              1965    0.2630700064     3.1709583920
              1966    0.2631122531     3.1709583920
              1967    0.2631545133     3.1709583920
              1968    0.2631967871     3.1709583920
